chr1	16874401	16874813	16875408	MIR3675	+
chr1	16939456	16940454	16940100	NBPF1	-
chr1	16970855	16971492	16972068	MST1P2	+
chr1	17215421	17216094	17215973	LOC105376805	-
chr1	17306551	17307363	17308081	MFAP2	-
chr1	17337829	17338590	17338467	ATP13A2	-
chr1	17380456	17380722	17380665	SDHB	-
chr1	17445651	17446088	17445948	PADI2	-
chr1	17764072	17765811	17765059	RCC2	-
chr1	17865863	17866630	17866329	ARHGEF10L	+
chr1	18434105	18434813	18434239	IGSF21	+
chr1	18956895	18959829	18957499	PAX7	+
chr1	19209626	19209914	19209769	MIR4695	-
chr1	19228828	19229634	19229293	ALDH4A1	-
chr1	19281948	19283883	19282826	IFFO2	-
chr1	19536151	19537046	19536879	LOC101927895	+
chr1	19577884	19578708	19578074	MRTO4	+
chr1	19600249	19600942	19600568	AKR7L	-
chr1	19614998	19615660	19615280	AKR7A3	-
chr1	19638207	19639309	19638739	PQLC2	+
chr1	19811703	19812644	19812135	CAPZB	-
chr1	19923341	19924002	19923470	MINOS1	+
chr1	19970255	19971923	19970666	NBL1	+
chr1	19991146	19992788	19991779	HTR6	+
chr1	20126029	20126780	20126410	TMCO4	-
chr1	20208807	20209462	20208887	OTUD3	+
chr1	20512360	20512797	20512570	UBXN10	+
chr1	20810462	20813511	20812728	CAMK2N1	-
chr1	20834416	20834883	20834674	MUL1	-
chr1	20878894	20880592	20878931	FAM43B	+
chr1	20960045	20960551	20959947	PINK1	+
chr1	20987516	20988238	20988037	DDOST	-
chr1	21043832	21044771	21044510	KIF17	-
chr1	21058006	21059366	21059133	SH2D5	-
chr1	21112708	21114121	21113181	HP1BP3	-
chr1	21503115	21503836	21503381	EIF4G3	-
chr1	21616380	21617101	21616982	ECE1	-
chr1	21671360	21672319	21672034	ECE1	-
chr1	21766272	21767224	21766582	NBPF3	+
chr1	21835548	21836344	21835850	ALPL	+
chr1	21978101	21978764	21978348	RAP1GAP	-
chr1	21995063	21995914	21995856	RAP1GAP	-
chr1	22109129	22110261	22109688	USP48	-
chr1	22351917	22352194	22351996	LINC00339	+
chr1	22379009	22380029	22379119	CDC42	+
chr1	22468912	22470252	22469519	WNT4	-
chr1	22778236	22778817	22778343	ZBTB40	+
chr1	22889595	22890096	22890003	EPHA8	+
chr1	23036823	23038362	23037330	EPHB2	+
chr1	23345814	23346677	23345940	KDM1A	+
chr1	23670245	23671363	23670857	HNRNPR	-
chr1	23694690	23696050	23695710	ZNF436-AS1	+
chr1	23750508	23751663	23751272	TCEA3	-
chr1	23809977	23810693	23810750	ASAP3	-
chr1	23857033	23858089	23857712	E2F2	-
chr1	23885682	23886212	23886285	ID3	-
chr1	24018355	24018567	24018268	RPL11	+
chr1	24069695	24070615	24069855	TCEB3	+
chr1	24104502	24105263	24104875	PITHD1	+
chr1	24117482	24117824	24117645	LYPLA2	+
chr1	24126799	24127549	24127034	GALE	-
chr1	24194254	24194990	24194859	FUCA1	-
chr1	24285785	24286701	24286300	PNRC2	+
chr1	24306363	24307017	24306953	SRSF10	-
chr1	24513540	24514477	24513765	IFNLR1	-
chr1	24648202	24648985	24649529	GRHL3	+
chr1	24739857	24740262	24740262	STPG1	-
chr1	24742671	24743039	24742244	NIPAL3	+
chr1	24828865	24829878	24828840	RCAN3	+
chr1	24969027	24970196	24970049	SRRM1	+
chr1	25071352	25072586	25071759	CLIC4	+
chr1	25255527	25259005	25256770	RUNX3	-
chr1	25558563	25559178	25559013	SYF2	-
chr1	25572966	25574521	25574010	RSRP1	-
chr1	25663606	25664007	25664788	TMEM50A	+
chr1	25756470	25758115	25757348	TMEM57	+
chr1	25869893	25871042	25870075	LDLRAP1	+
chr1	25942661	25943191	25943958	MAN1C1	+
chr1	26146122	26147349	26146683	MTFR1L	+
chr1	26185472	26186356	26185949	AUNIP	-
chr1	26231950	26233624	26232993	STMN1	-
chr1	26324549	26324934	26324648	PAFAH2	-
chr1	26372281	26373313	26372629	SLC30A2	-
chr1	26437319	26438917	26438267	PDIK1L	+
chr1	26496179	26496824	26496387	ZNF593	+
chr1	26551517	26552194	26551810	LOC101928303	+
chr1	26560449	26561028	26560643	CEP85	+
chr1	26606362	26606913	26606212	SH3BGRL3	+
chr1	26632836	26633316	26633195	UBXN11	-
chr1	26737246	26738148	26737258	LIN28A	+
chr1	26758492	26758856	26758772	DHDDS	+
chr1	26798366	26799842	26798901	HMGN2	+
chr1	26856191	26856684	26856248	RPS6KA1	+
chr1	27021833	27024101	27022521	ARID1A	+
chr1	27114118	27114692	27114678	PIGV	+
chr1	27153033	27153243	27153200	ZDHHC18	+
chr1	27189912	27190128	27189632	SFN	+
chr1	27216161	27217045	27216869	GPN2	-
chr1	27226492	27227009	27226962	GPATCH3	-
chr1	27248048	27248619	27248212	NUDC	+
chr1	27286065	27287101	27286901	KDF1	-
chr1	27320127	27321146	27320194	TRNP1	+
chr1	27338879	27339441	27339333	FAM46B	-
chr1	27481345	27481742	27481621	SLC9A1	-
chr1	27560705	27561707	27561006	WDTC1	+
chr1	27648453	27649006	27648635	TMEM222	+
chr1	27692412	27693243	27693357	MAP3K6	-
chr1	27709600	27709831	27709823	CD164L2	-
chr1	27718892	27719349	27719147	GPR3	+
chr1	27816342	27816853	27816698	WASF2	-
chr1	27929705	27930866	27930005	AHDC1	-
chr1	27960567	27961023	27961727	FGR	-
chr1	28052145	28053002	28052489	FAM76A	+
chr1	28099628	28100031	28099693	STX12	+
chr1	28157221	28157788	28157324	PPP1R8	+
chr1	28199031	28199257	28199053	THEMIS2	+
chr1	28240584	28241535	28241308	RPA2	-
chr1	28285020	28285304	28285972	XKR8	+
chr1	28415098	28415312	28415148	EYA3	-
chr1	28559145	28559597	28559542	DNAJC8	-
chr1	28562510	28562976	28562601	ATPIF1	+
chr1	28585831	28587249	28585962	SESN2	+
chr1	28655365	28655667	28655512	MED18	+
chr1	28696041	28696731	28696092	PHACTR4	+
chr1	28844653	28845293	28844744	RCC1	+
chr1	28879402	28879704	28879528	TRNAU1AP	+
chr1	28908069	28908799	28907565	SNORA16A	-
chr1	28919041	28919454	28918711	RAB42	+
chr1	28969553	28969898	28969604	TAF12	-
chr1	29063066	29064315	29063135	YTHDF2	+
chr1	29138501	29139348	29138653	OPRD1	+
chr1	29213438	29214300	29213602	EPB41	+
chr1	29240768	29241969	29241087	EPB41	+
chr1	29447699	29451847	29449013	TMEM200B	-
chr1	29507976	29508686	29508637	SRSF4	-
chr1	29557220	29557627	29557470	MECR	-
chr1	29562745	29565307	29563027	PTPRU	+
chr1	31190972	31191221	31191618	MATN1-AS1	+
chr1	31380844	31381078	31381480	SDC3	-
chr1	31538412	31538938	31538564	PUM1	-
chr1	31712078	31712812	31712734	NKAIN1	-
chr1	31769246	31769978	31769828	ZCCHC17	+
chr1	31885794	31887010	31886659	SERINC2	+
chr1	32083149	32084069	32083300	HCRTR1	+
chr1	32110210	32110961	32110218	PEF1	-
chr1	32169537	32169869	32169768	COL16A1	-
chr1	32228347	32230252	32229664	ADGRB2	-
chr1	32403387	32404382	32403988	PTP4A2	-
chr1	32479102	32480583	32479294	KHDRBS1	+
chr1	32538205	32539052	32538499	TMEM39B	+
chr1	32574061	32574318	32573643	KPNA6	+
chr1	32645154	32645814	32645344	TXLNA	+
chr1	32666231	32666460	32665986	CCDC28B	+
chr1	32670569	32671885	32671235	IQCC	+
chr1	32687521	32688040	32687184	EIF3I	+
chr1	32705524	32707141	32707311	MTMR9LP	-
chr1	32740710	32741544	32739711	LCK	+
chr1	32757414	32758034	32757707	HDAC1	+
chr1	32800859	32802229	32801840	MARCKSL1	-
chr1	32826944	32828017	32827861	TSSK3	+
chr1	32859770	32860348	32860062	BSDC1	-
chr1	32930500	32931061	32930657	ZBTB8B	+
chr1	33005423	33005739	33004745	ZBTB8A	+
chr1	33116543	33117363	33116958	RBBP4	+
chr1	33168019	33168865	33168361	SYNC	-
chr1	33207636	33207874	33207511	KIAA1522	+
chr1	33282675	33283906	33283118	S100PBP	+
chr1	33351686	33352397	33352097	HPCA	+
chr1	33366792	33367002	33366953	TMEM54	-
chr1	33429531	33430513	33430414	RNF19B	-
chr1	33502201	33502719	33502512	AK2	-
chr1	33546524	33547243	33547778	AZIN2	+
chr1	33646613	33647878	33647671	TRIM62	-
chr1	33721448	33721703	33722173	ZNF362	+
chr1	33814783	33815770	33815952	LOC101929464	+
chr1	33938025	33938328	33938231	ZSCAN20	+
chr1	34628783	34630976	34631443	CSMD2	-
chr1	34642382	34643024	34642552	C1orf94	+
chr1	35246876	35247599	35246789	GJB3	+
chr1	35258564	35258791	35258598	GJA4	+
chr1	35325182	35325550	35325338	SMIM12	-
chr1	35394747	35396206	35395186	DLGAP3	-
chr1	35450649	35451037	35450948	ZMYM6NB	-
chr1	35497121	35497587	35497569	ZMYM6	-
chr1	35544927	35545303	35544963	ZMYM1	+
chr1	35657467	35658811	35658743	SFPQ	-
chr1	35734223	35734855	35734567	ZMYM4	+
chr1	36022680	36023834	36023392	NCDN	+
chr1	36038927	36040051	36038970	TFAP2E	+
chr1	36106969	36107261	36107445	PSMB2	-
chr1	36184248	36184774	36184790	C1orf216	-
chr1	36234924	36235800	36235551	CLSPN	-
chr1	36273499	36274461	36273827	AGO4	+
chr1	36348501	36349731	36348795	AGO1	+
chr1	36396249	36397262	36396682	AGO3	+
chr1	36549554	36549965	36549675	TEKT2	+
chr1	36554325	36554955	36554452	ADPRHL2	+
chr1	36590761	36591121	36590685	COL8A2	-
chr1	36614855	36615462	36615115	TRAPPC3	-
chr1	36621451	36622310	36621565	MAP7D1	+
chr1	36689759	36690087	36690016	THRAP3	+
chr1	36771830	36773009	36772707	SH3D21	+
chr1	36786500	36789402	36789755	EVA1B	-
chr1	36851089	36851873	36851528	STK40	-
chr1	36863211	36863603	36863560	LSM10	-
chr1	36915796	36916324	36916086	OSCP1	-
chr1	36929414	36930131	36930040	MRPS15	-
chr1	37498377	37500624	37499844	GRIK3	-
chr1	37939723	37940650	37940118	ZC3H12A	+
chr1	37980071	37980565	37980420	MEAF6	-
chr1	38019606	38019823	38019945	SNIP1	-
chr1	38022452	38022719	38022519	DNALI1	+
chr1	38061428	38061740	38061586	GNL2	-
chr1	38099677	38100864	38100595	RSPO1	-
chr1	38156042	38156279	38156267	C1orf109	-
chr1	38157295	38158586	38158072	CDCA8	+
chr1	38229838	38230888	38230824	EPHA10	-
chr1	38259095	38260427	38259773	MANEAL	+
chr1	38273374	38274402	38273472	C1orf122	+
chr1	38325150	38325999	38325292	MTF1	-
chr1	38397236	38397721	38397463	INPP5B	-
chr1	38455232	38455769	38455761	SF3A3	-
chr1	38470617	38471396	38471187	FHL3	-
chr1	38478082	38478727	38478383	UTP11	+
chr1	38510102	38513642	38512450	POU3F1	-
chr1	39324815	39325721	39325495	RRAGC	-
chr1	39338479	39339349	39339072	LOC105378663	+
chr1	39456655	39457271	39456915	AKIRIN1	+
chr1	39874018	39875239	39875175	KIAA0754	+
chr1	39956424	39958137	39957317	BMP8A	+
chr1	39980365	39981768	39980537	OXCT2P1	+
chr1	40041317	40042667	40042521	PABPC4	-
chr1	40105010	40105707	40105348	HEYL	-
chr1	40136988	40138087	40137710	NT5C1A	-
chr1	40156930	40158514	40157382	HPCAL4	-
chr1	40204312	40204739	40204516	PPIE	+
chr1	40235767	40237190	40237020	OXCT2	-
chr1	40253683	40255172	40254533	BMP8B	-
chr1	40348941	40349288	40349183	TRIT1	-
chr1	40366595	40368213	40367687	MYCL	-
chr1	40420487	40421366	40420783	MFSD2A	+
chr1	40505411	40506703	40506254	CAP1	+
chr1	40562666	40563128	40563142	PPT1	-
chr1	40626913	40627612	40627040	RLF	+
chr1	40723386	40723698	40723721	ZMPSTE24	+
chr1	40781679	40781956	40782939	COL9A2	-
chr1	40839215	40840022	40840304	SMAP2	+
chr1	40915605	40916072	40916336	ZFP69B	+
chr1	40942784	40943387	40943301	ZFP69	+
chr1	40974056	40974786	40974432	EXO5	+
chr1	40997160	40997439	40997232	ZNF684	+
chr1	41131111	41131378	41131324	RIMS3	-
chr1	41157162	41157975	41157679	NFYC	+
chr1	41249090	41250161	41249683	KCNQ4	+
chr1	41326949	41328285	41328018	CITED4	-
chr1	41444870	41446116	41444970	CTPS1	+
chr1	41706957	41708327	41707815	SCMH1	-
chr1	41826680	41828290	41827602	FOXO6	+
chr1	42383640	42384003	42384378	HIVEP3	-
chr1	42500855	42501980	42501596	HIVEP3	-
chr1	42800265	42801370	42800903	FOXJ3	-
chr1	42845978	42846988	42846467	RIMKLA	+
chr1	42921716	42922575	42922164	PPCS	+
chr1	43123977	43124422	43124047	PPIH	+
chr1	43147500	43149016	43147905	YBX1	+
chr1	43232214	43233359	43232915	C1orf50	+
chr1	43250762	43251082	43250566	LOC105378683	-
chr1	43282574	43283090	43282775	ERMAP	+
chr1	43312258	43312513	43312243	ZNF691	+
chr1	43423467	43424768	43424719	SLC2A1-AS1	+
chr1	43613488	43613842	43613593	FAM183A	+
chr1	43637503	43638052	43638000	CFAP57	+
chr1	43824134	43825059	43824625	CDC20	+
chr1	43832814	43833073	43833745	ELOVL1	-
chr1	43855375	43855921	43855555	SZT2	+
chr1	43919083	43919814	43919660	HYI	-
chr1	43996724	43997592	43996546	PTPRF	+
chr1	44115616	44116309	44115796	KDM4A	+
chr1	44172668	44173763	44173203	ST3GAL3	+
chr1	44399068	44399535	44398991	ARTN	+
chr1	44412073	44412804	44412477	IPO13	+
chr1	44435409	44436114	44435652	DPH2	+
chr1	44440142	44441256	44440319	ATP6V0B	+
chr1	44444635	44445622	44446176	B4GALT2	+
chr1	44457150	44457772	44457279	CCDC24	+
chr1	44495629	44497112	44497164	SLC6A9	-
chr1	44679003	44679465	44679124	DMAP1	+
chr1	44820657	44821113	44820951	ERI3	-
chr1	44871109	44874047	44870831	RNF220	+
chr1	45139770	45140584	45140393	C1orf228	+
chr1	45205323	45205745	45205489	KIF2C	+
chr1	45241013	45241900	45242163	SNORD46	+
chr1	45265534	45266783	45265896	PLK3	+
chr1	45271679	45272318	45272957	TCTEX1D4	-
chr1	45308543	45309159	45308616	PTCH2	-
chr1	45452037	45452444	45452394	EIF2B3	-
chr1	45476225	45477022	45477804	UROD	+
chr1	45671702	45672388	45672250	ZSWIM5	-
chr1	45769213	45769917	45769581	LINC01144	+
chr1	45792419	45793301	45792544	HPDL	+
chr1	45805564	45805983	45805341	TOE1	+
chr1	45956345	45956893	45956840	TESK2	-
chr1	45965586	45966049	45965855	MMACHC	+
chr1	45987163	45987803	45988562	PRDX1	-
chr1	46016403	46016694	46016454	AKR1A1	+
chr1	46049590	46050582	46049659	NASP	+
chr1	46088194	46089142	46089731	CCDC17	-
chr1	46151751	46153080	46153846	TMEM69	+
chr1	46216233	46216514	46216485	IPP	-
chr1	46269099	46269820	46269284	MAST2	+
chr1	46598126	46599129	46599042	LOC101929626	+
chr1	46668821	46669258	46669005	LURAP1	+
chr1	46767425	46769036	46769284	UQCRH	+
chr1	46806339	46806836	46805848	NSUN4	+
chr1	46859724	46860291	46859938	FAAH	+
chr1	47069615	47070179	47069966	MKNK1	-
chr1	47082016	47082526	47082563	MOB3C	-
chr1	47133674	47134395	47134099	ATPAF1	-
chr1	47184402	47185083	47184736	EFCAB14	-
chr1	47489226	47489633	47489239	CYP4X1	+
chr1	47696504	47698197	47698007	TAL1	-
chr1	47779707	47780211	47779819	STIL	-
chr1	47799411	47800426	47799468	CMPK1	+
chr1	47881896	47883065	47881743	FOXE3	+
chr1	47899125	47899398	47900313	FOXD2-AS1	-
chr1	47902793	47905518	47902989	LINC01389	-
chr1	48462131	48462976	48462562	TRABD2B	-
chr1	48937304	48937683	48937880	SPATA6	-
chr1	49242371	49242810	49242641	BEND5	-
chr1	50489417	50489846	50489626	AGBL4	-
chr1	50513644	50514320	50513685	ELAVL4	+
chr1	50884228	50891471	50889119	DMRTA2	-
chr1	51425447	51426070	51425936	FAF1	-
chr1	51433762	51435505	51434366	CDKN2C	+
chr1	51701767	51702542	51701944	RNF11	+
chr1	51796097	51796589	51795325	TTC39A-AS1	+
chr1	51810327	51810687	51810788	TTC39A	-
chr1	51984547	51985216	51984995	EPS15	-
chr1	52195028	52195821	52195485	OSBPL9	+
chr1	52344178	52344939	52344609	NRDC	-
chr1	52455970	52456453	52456436	RAB3B	-
chr1	52498452	52499505	52499472	KTI12	-
chr1	52520746	52521124	52521856	BTF3L4	+
chr1	52607400	52608504	52607765	ZFYVE9	+
chr1	52831511	52832181	52831877	CC2D1B	-
chr1	52869867	52870305	52870218	PRPF38A	+
chr1	53018258	53019599	53018762	ZCCHC11	-
chr1	53067880	53068608	53068042	GPX7	+
chr1	53098629	53099303	53099015	FAM159A	+
chr1	53163688	53164180	53164038	COA7	-
chr1	53192023	53192428	53192130	ZYG11B	+
chr1	53308294	53309262	53308182	ZYG11A	+
chr1	53386617	53387523	53387446	ECHDC2	-
chr1	53392880	53393645	53392900	SCP2	+
chr1	53527572	53528974	53527723	PODN	+
chr1	53662309	53662815	53662100	CPT2	+
chr1	53685945	53686391	53686311	C1orf123	-
chr1	53703959	53704642	53704281	LOC100507564	+
chr1	53791687	53793496	53793904	LOC105378732	+
chr1	53904140	53905247	53905693	SLC25A3P1	-
chr1	53925191	53926228	53925071	DMRTB1	+
chr1	54303758	54304262	54304225	NDC1	-
chr1	54355354	54355656	54355487	YIPF1	-
chr1	54411057	54411943	54411998	LRRC42	+
chr1	54518601	54519299	54519244	TCEANC2	+
chr1	54665821	54666259	54665839	MRPL37	+
chr1	54870853	54872476	54872068	SSBP3	-
chr1	55181345	55181853	55181494	TTC4	+
chr1	55229992	55230369	55230226	PARS2	-
chr1	55266277	55267058	55266941	TTC22	-
chr1	55271665	55271972	55271735	LEXM	+
chr1	55352463	55353328	55352921	DHCR24	-
chr1	55446087	55446846	55446336	TMEM61	+
chr1	55505060	55506015	55505148	PCSK9	+
chr1	55680465	55681708	55681080	LOC100507634	+
chr1	57044102	57045117	57045257	PLPP3	-
chr1	57110663	57111337	57110989	PRKAA2	+
chr1	58715272	58716095	58716211	DAB1	-
chr1	59012326	59012577	59012471	OMA1	-
chr1	59042013	59043295	59043166	TACSTD2	-
chr1	59247461	59250940	59250822	LINC01135	+
chr1	59612407	59612723	59612479	HSD52	-
chr1	59762102	59762794	59762624	FGGY	+
chr1	60280624	60281048	60280532	HOOK1	+
chr1	60392272	60392583	60392470	CYP2J2	-
chr1	60539315	60539540	60539442	C1orf87	-
chr1	61542537	61542877	61542945	NFIA	+
chr1	61548753	61549564	61547979	NFIA	+
chr1	62119874	62120093	62119913	MGC34796	+
chr1	62190647	62190942	62191095	TM2D1	-
chr1	62207827	62208818	62208148	PATJ	+
chr1	62660555	62660946	62660473	L1TD1	+
chr1	62784136	62785133	62785083	KANK4	-
chr1	62901651	62903667	62901974	USP1	+
chr1	63153380	63154349	63154039	DOCK7	-
chr1	63782394	63790471	63788729	FOXD3	+
chr1	63833109	63833821	63833260	ALG6	+
chr1	64058937	64059913	64059479	PGM1	+
chr1	64239465	64240779	64239689	ROR1	+
chr1	64935554	64936614	64936475	CACHD1	+
chr1	64971358	64971604	64971596	CACHD1	+
chr1	65210282	65211238	65210777	RAVER2	+
chr1	65431455	65432614	65432187	JAK1	-
chr1	65468272	65468828	65468159	LINC01359	-
chr1	65613041	65614898	65613231	AK4	+
chr1	65775018	65775746	65775217	DNAJC6	+
chr1	65885856	65886704	65886334	LEPR	+
chr1	65991001	65991811	65991371	LEPR	+
chr1	66258440	66258918	66258192	PDE4B	+
chr1	66998728	66999060	66999638	SGIP1	+
chr1	67218079	67218293	67218139	TCTEX1D1	+
chr1	67390468	67391109	67390577	MIER1	+
chr1	67395683	67396483	67395925	MIER1	+
chr1	67519224	67520139	67520080	SLC35D1	-
chr1	67600390	67600715	67600654	C1orf141	-
chr1	67773329	67773767	67773046	IL12RB2	+
chr1	67895135	67896826	67896123	SERBP1	-
